id,lang,word_id,position,tl,example_ru,example_tl,info
361060,en,1418,1,"limit, bound, end",,,
361072,en,1424,1,dream,,,
361074,en,1425,1,fifteen,,,
361076,en,1426,1,"to lose, to waste",,,
361077,en,1426,2,to shed,,,
361079,en,1427,1,"difficult, hard, arduous",,,
361084,en,1429,1,bed,,,
361092,en,1433,1,"ancient, antique, very old, aged",,,
361094,en,1434,1,"throw, hurl, fling, chuck, throw about, cast, dart, abandon, forsake, relinquish, give up, leave off",,,
361106,en,1439,1,Leningrad,,,
361112,en,1442,1,"eternal, everlasting, perpetual",,,
361114,en,1443,1,"existence, life",,,
361116,en,1444,1,"from behind, from the rear, behind",,,
361118,en,1445,1,queen,,,
361123,en,1447,1,"entrance, entry",,,
361125,en,1448,1,church,,,
361127,en,1449,1,"crime, offence, felony",,,
361129,en,1450,1,museum,,,
361131,en,1451,1,planet,,,
361133,en,1452,1,"danger, peril, jeopardy",,,
361137,en,1454,1,"to be said, says",,,
361140,en,1455,1,"let, allow",,,
361141,en,1455,2,"set in motion, put in action, set working",,,
361150,en,1459,1,foreign,,,
361154,en,1461,1,"search, raid, trench-raid, sweep, reconnaissance",,,
361156,en,1462,1,"tent, marquee, stall, booth",,,
361158,en,1463,1,"invite, ask, call, engage",,,
361163,en,1465,1,French,,,
361167,en,1467,1,"honestly, fairly, frankly",,,
361169,en,1468,1,"foundation, founding, base, bed, bedding, root, basis, grounds, reason",,,
361174,en,1470,1,"relation, relative, kinsman, kinswoman, kindred, kinsfolk",,,
361188,en,1474,1,"define, determine",,,
361190,en,1475,1,"adult, grown-up",,,
361191,en,1475,2,mature,,,
361195,en,1477,1,"autumn, fall",,,
361200,en,1479,1,"ability, aptitude, faculty, capacity",,,
361202,en,1480,1,"idea, notion, conception, concept",,,
361204,en,1481,1,tone,,,
361206,en,1482,1,"thus, so",,,
361213,en,1484,1,driver,,,
361215,en,1485,1,"to assert, to argue, to allege",,,
361216,en,1485,2,to state,,,
361217,en,1485,3,to claim,,,
361218,en,1485,4,to approve,,,
361222,en,1487,1,"it is painful, badly, hard, very, mighty, a bit too",,,
361237,en,1494,1,"commission, committee",,,
361245,en,1498,1,"hurry, be in a hurry, hasten",,,
361251,en,1501,1,beauty,,,
361255,en,1503,1,"frost, freezing weather",,,
361259,en,1505,1,"obviously, apparently, manifestly, evidently",,,
361261,en,1506,1,"herdsman, cowboy, shepherd",,,
361263,en,1507,1,"return, give back, bring back, send back",,,
361264,en,1507,2,"repay, pay back, reimburse, refund",,,
361265,en,1507,3,"recover, get back, win back",,,
361267,en,1508,1,"it is early, it is too early, early",,,
361275,en,1511,1,"guess, suspect, surmise, conjecture",,,
361278,en,1513,1,"younger, youngest, junior",,,
361280,en,1514,1,"strictly, severely",,,
361284,en,1516,1,"lower, below",,,
361286,en,1517,1,effort,,,
361290,en,1519,1,"worthy, honoured",,,
361297,en,1521,1,"turn, swing, change",,,
361301,en,1523,1,"small table, counter",,,
361302,en,1523,2,table at a restaurant,,,
361304,en,1524,1,"journalist, pressman",,,
361308,en,1526,1,"shot, report",,,
361310,en,1527,1,lake,,,
361314,en,1529,1,"it is pleasant, it is nice, pleasantly, agreeably",,,
361316,en,1530,1,"bag, pouch",,,
361318,en,1531,1,"cinema, pictures, movies",,,
361322,en,1533,1,"evil, harm, maliciously",,,
361324,en,1534,1,position,,,
361326,en,1535,1,"have a look, look for a while",,,
361333,en,1538,1,"astonishment, surprise, wonder, amazement",,,
361335,en,1539,1,investigator,,,
361337,en,1540,1,"pupil, apprentice, learner, disciple, follower",,,
361339,en,1541,1,"seriously, earnestly, in earnest",,,
361349,en,1546,1,"bring, take, carry",,,
361350,en,1546,2,be lucky,,,
361355,en,1548,1,song,,,
361357,en,1549,1,"prepare, be ahead, be about to take place, be imminent, be threatening",,,
361359,en,1550,1,"shelf, tray",,,
361366,en,1553,1,wheel,,,
361370,en,1555,1,"chauffeur, driver",,,
361372,en,1556,1,"project, design, scheme, draft",,,
361374,en,1557,1,conscience,,,
361378,en,1559,1,depend,,,
361386,en,1563,1,"sthene, obsolete unit of measure",,,
361388,en,1564,1,"suitcase, trunk",,,
361394,en,1566,1,"object, raise an objection, take exception, return, rejoin, retort",,,
361398,en,1568,1,police,,,
361400,en,1569,1,"point, station, paragraph, item, plank",,,
361407,en,1572,1,"taste, manner, style",,,
361409,en,1573,1,"arrive, come",,,
361411,en,1574,1,"immediately, at once, instantly",,,
361413,en,1575,1,"good, property, junk, all right, OK",,,
361419,en,1578,1,regiment,,,
361421,en,1579,1,coffee,,,
361431,en,1584,1,"marry, get married",,,
361433,en,1585,1,"eyebrow, brow",,,
361435,en,1586,1,"television set, TV set",,,
361437,en,1587,1,"be found, turn up, find the right word to say, find the right thing to do, be, walk for a long time, tire oneself by walking",,,
361439,en,1588,1,"sound, ring, resound, be heard",,,
361441,en,1589,1,"base, basis",,,
361451,en,1593,1,listen,,,
361459,en,1597,1,"lesson, homework, task",,,
361465,en,1600,1,"creation, making, work, creature",,,
361469,en,1602,1,"grandfather, grandad, grand-dad, grandpa, old man",,,
361471,en,1603,1,"safety, security",,,
361473,en,1604,1,"nervous, neural",,,
361480,en,1607,1,"breach, violation, infringement",,,
361484,en,1609,1,"screen, shield",,,
361490,en,1612,1,"kill, murder, assassinate, slay",,,
361494,en,1614,1,"stripe, strip, band, flat bar, wale, weal, region, zone, belt, period, field, patch, type page",,,
361498,en,1616,1,"trousers, breeches",,,
361502,en,1618,1,"dirt, filth, corruption, mud",,,
361504,en,1619,1,"sting, bite",,,
361509,en,1621,1,lower,,,
361514,en,1623,1,"dead body, corpse, carcass",,,
361516,en,1624,1,"unexpected, sudden",,,
361520,en,1626,1,"present, gift",,,
361522,en,1627,1,"shirt, chemise, jacket, casing, back",,,
361524,en,1628,1,August,,,
361526,en,1629,1,"turn into, become",,,
361532,en,1632,1,to open,,,
361533,en,1632,2,to be opened,,,
361535,en,1633,1,"powerful, strong, vigorous, high-capacity, high-powered, thick, massive",,,
361537,en,1634,1,university,,,
361539,en,1635,1,"hunt, hunting, fowling",,,
361540,en,1635,2,"wish, inclination",,,
361561,en,1642,1,milk,,,
361563,en,1643,1,"roll, drive, push along",,,
361565,en,1644,1,why,,,
361580,en,1651,1,surface,,,
361596,en,1657,1,"commodity, article, goods, wares",,,
361598,en,1658,1,"prove, demonstrate",,,
361602,en,1660,1,dressed,,,
361604,en,1661,1,go down,,,
361606,en,1662,1,"hotel, inn",,,
361608,en,1663,1,"be at war, fight, wage war, make war, quarrel, war",,,
361610,en,1664,1,"absolutely, perfectly, utterly",,,
361612,en,1665,1,"sell, sell out",,,
361614,en,1666,1,"middle, midst",,,
361616,en,1667,1,"sun, solar, sunny",,,
361624,en,1670,1,"brigade, team, subdivision, crew",,,
361628,en,1672,1,"rich, wealthy, rich man, the rich",,,
361636,en,1675,1,"politics, policy",,,
361638,en,1676,1,"drop, drops, a bit, a grain, a little",,,
361642,en,1678,1,change,,,
361644,en,1679,1,committee,,,
361653,en,1681,1,"cloak, mackintosh, waterproof, raincoat",,,
361655,en,1682,1,"there is no, there are no",,,
361657,en,1683,1,"stream, torrent, flow, current, production line, group",,,
361659,en,1684,1,"decide, determine, resolve, be determined, solve",,,
361676,en,1690,1,"pale, pallid, wan, insipid, colourless",,,
361687,en,1694,1,"cold, coldness, cold weather",,,
361689,en,1695,1,Paris,,,
361691,en,1696,1,"unknown, unfamiliar, unconversant",,,
361699,en,1700,1,note,,,
361701,en,1701,1,"appearance, apparition",,,
361703,en,1702,1,"shawl, handkerchief, headscarf",,,
361705,en,1703,1,"move, advance",,,
361707,en,1704,1,"possess, have, be possessed, own, hold",,,
361709,en,1705,1,calm down,,,
361713,en,1707,1,"obliged, indebted",,,
361723,en,1711,1,"near, close by, nearly",,,
361725,en,1712,1,"finally, once and for all",,,
361737,en,1717,1,October,,,
361750,en,1723,1,"paint, dye, colour, blush, flush",,,
361760,en,1728,1,grave,,,
361762,en,1729,1,"bring, lead, result, reduce, adduce, cite, list",,,
361765,en,1730,1,cloud,,,
361772,en,1733,1,"policeman, militiaman",,,
361774,en,1734,1,sum,,,
361782,en,1738,1,"be silent, keep quiet",,,
361786,en,1740,1,"necessity, need",,,
361788,en,1741,1,inspector,,,
361793,en,1743,1,"wall, side, sea-wall",,,
361802,en,1747,1,"park, fleet, stock, yard, depot",,,
361826,en,1757,1,"lunatic, madman, mentally ill person, madwoman",,,
361827,en,1757,2,"crazy, mad, insane",,,
361829,en,1758,1,interest,,,
361835,en,1761,1,"explosion, outburst, burst",,,
361837,en,1762,1,"special, particular, peculiar",,,
361841,en,1764,1,"distance, space",,,
361843,en,1765,1,"elbow, cubit, ell",,,
361845,en,1766,1,"actor, player",,,
361847,en,1767,1,"moustache, whisker, feeler, antenna, tendril, awn",,,
361850,en,1768,1,arrive,,,
361852,en,1769,1,jacket,,,
361854,en,1770,1,"force, compel, make",,,
361855,en,1770,2,"cram, fill, block up, obstruct",,,
361861,en,1773,1,oh,,,
361863,en,1774,1,official,,,
361865,en,1775,1,moon,,,
361867,en,1776,1,rock,,,
361869,en,1777,1,"economy, economics",,,
361873,en,1779,1,"confirm, corroborate",,,
361879,en,1782,1,canto,,,
361883,en,1784,1,"literally, word for word",,,
361885,en,1785,1,"to be frightened of, be startled of, take fright at, shy at",,,
361887,en,1786,1,elderly,,,
361891,en,1788,1,"greatcoat, overcoat",,,
361895,en,1790,1,wolf,,,
361897,en,1791,1,structure,,,
361899,en,1792,1,sergeant,,,
361901,en,1793,1,"accomplish, perform, commit, perpetrate",,,
361907,en,1796,1,generation,,,
361912,en,1798,1,"considerable, sizeable, substantial, significant, meaningful, important",,,
361914,en,1799,1,"saw, nagger",,,
361916,en,1800,1,file,,,
361920,en,1802,1,"instrument, implement, tool, piece of ordnance, gun",,,
361927,en,1805,1,"request, application, petition, favor",,,
361938,en,1810,1,"root, radical",,,
361940,en,1811,1,"shining, bright, brilliant",,,
361946,en,1813,1,"difference, disparity",,,
361948,en,1814,1,"incomprehensible, unintelligible, obscure",,,
361950,en,1815,1,"remainder, rest, residue, remnant, remains, leavings, leftovers, residuum, balance",,,
361952,en,1816,1,"calculation, estimate",,,
361953,en,1816,2,"settlement of accounts, payment",,,
361954,en,1816,3,"dismissal, firing, discharge",,,
361957,en,1817,1,"approach, near, approximate",,,
361966,en,1821,1,"catch, pick up",,,
361968,en,1822,1,"temperature, high temperature",,,
361970,en,1823,1,republic,,,
361980,en,1828,1,September,,,
361982,en,1829,1,division,,,
362000,en,1837,1,reaction,,,
362002,en,1838,1,"melancholy, depression, yearning, anguish, ennui, weariness, boredom, longing, grief",,,
362006,en,1840,1,half an hour,,,
362008,en,1841,1,"ring, hoop",,,
362012,en,1843,1,twelve,,,
362016,en,1845,1,"take out, lead out, help out, make go out, turn out, withdraw, call off, remove, extirpate, destroy, exterminate, conclude, infer, depict, portray, grow, raise, hatch",,,
362024,en,1849,1,that is why,,,
362026,en,1850,1,"passion, obsession",,,
362027,en,1850,2,strong love between people,,,
362028,en,1850,3,"religion, plural only horror, suffering",,,
362038,en,1855,1,communist,,,
362042,en,1857,1,"participant, participator, sharer, accomplice, competitor, player, member",,,
362044,en,1858,1,friend (female),,,
362045,en,1858,2,girlfriend,,,
362049,en,1860,1,"hunger, starvation, famine, dearth",,,
362051,en,1861,1,"remarkable, splendid, wonderful, outstanding",,,
362053,en,1862,1,"temporary, provisional, acting",,,
362059,en,1865,1,truth,,,
362061,en,1866,1,"column, pillar",,,
362063,en,1867,1,"instantly, in a trice, in a moment",,,
362067,en,1869,1,"defence, defensive position, defences",,,
362069,en,1870,1,"hide, conceal, keep to oneself, cover",,,
362071,en,1871,1,"act, behave",,,
362072,en,1871,2,"enter, join, matriculate, enroll",,,
362084,en,1875,1,"element, cell",,,
362088,en,1877,1,"bring, fetch, yield, bring in",,,
362093,en,1879,1,"telephone, telephonic",,,
362095,en,1880,1,porch,,,
362099,en,1882,1,"trousers, pants, breeches, plus-fours, knickerbockers",,,
362105,en,1885,1,youthful,,,
362111,en,1888,1,"descend, get off, alight, come off, pass, be taken, go, fetch",,,
362112,en,1888,2,to lose,,,
362120,en,1892,1,cross,,,
362122,en,1893,1,"sad, mournful, doleful, wistful, grievous",,,
362124,en,1894,1,theory,,,
362126,en,1895,1,"ray, beam",,,
362128,en,1896,1,silence,,,
362130,en,1897,1,literary,,,
362136,en,1900,1,"stick, walking-stick, cane, staff",,,
362140,en,1902,1,"lantern, lamp, light, skylight, bay, black eye",,,
362144,en,1904,1,natural,,,
362156,en,1908,1,"cursed, damned, accursed, confounded",,,
362158,en,1909,1,"cover, roof, thatch, tile, coat, trump, scold, rail",,,
362168,en,1913,1,"influence, impact, authority, ascendancy",,,
362175,en,1916,1,"nine, 9",,,
362179,en,1918,1,daughter,,,
362187,en,1922,1,"monkey, ape",,,
362189,en,1923,1,"become silent, stop speaking",,,
362191,en,1924,1,"firmly, firm",,,
362193,en,1925,1,"storehouse, depot, store, a lot of, constitution",,,
362195,en,1926,1,"front, first",,,
362197,en,1927,1,north,,,
362199,en,1928,1,"buy, purchase, bathe, bath",,,
362210,en,1932,1,"coat, topcoat",,,
362212,en,1933,1,curiosity,,,
362214,en,1934,1,"plate, cymbals, disc",,,
362216,en,1935,1,"consequence, corollary, investigation, inquest",,,
362219,en,1936,1,"how much, as far as, so far as",,,
362220,en,1936,2,to what degree,,,
362228,en,1940,1,"continue, last, go on, be in progress",,,
362230,en,1941,1,"loud, famous, celebrated, bombastic, high-flown",,,
362232,en,1942,1,"sign, add, subscribe",,,
362236,en,1944,1,"rocket, missile, flare, hydrofoil",,,
362243,en,1947,1,"salary, pay",,,
362245,en,1948,1,axe,,,
362253,en,1952,1,"at first, firstly",,,
362259,en,1955,1,cottage,,,
362261,en,1956,1,"change, exchange",,,
362265,en,1958,1,"fire, conflagration",,,
362267,en,1959,1,"packet, bundle, batch, sheaf, pack, parcel, tutu",,,
362269,en,1960,1,cane toad,,,
362271,en,1961,1,"wide, widely, broadly",,,
362279,en,1965,1,"habitual, usual, accustomed",,,
362282,en,1966,1,"food, nutrition",,,
362286,en,1968,1,from,,,
362287,en,1968,2,out of,,,
362295,en,1972,1,"feel, sense, become aware",,,
362299,en,1974,1,"leader, captain, chief",,,
362303,en,1976,1,temple,,,
362307,en,1978,1,"become, turn into",,,
362308,en,1978,2,happen,,,
362311,en,1979,1,"fly, flutter - multi way",,,
362313,en,1980,1,passenger,,,
362321,en,1984,1,"rope, cord, string",,,
362323,en,1985,1,weather,,,
362325,en,1986,1,two hundred,,,
362327,en,1987,1,bring down,,,
362328,en,1987,2,"get out, leave",,,
362329,en,1987,3,"pile, stack",,,
362330,en,1987,4,"lay, heap",,,
362333,en,1988,1,"passport, registration certificate",,,
362335,en,1989,1,habit,,,
362337,en,1990,1,"hill, knoll, hillock",,,
362353,en,1995,1,"get tired, be tired",,,
362355,en,1996,1,"hide, disappear",,,
362358,en,1997,1,"highway, macadam road",,,
362360,en,1998,1,mighty,,,
362368,en,2001,1,"dream, day-dream, waking dream",,,
362370,en,2002,1,"booth, shower, cab, lift car",,,
362372,en,2003,1,potatoes,,,
362382,en,2008,1,Israel,,,
362400,en,2014,1,"hey, hi",,,
362402,en,2015,1,noble,,,
362406,en,2017,1,"Well done, good job",,,
362407,en,2017,2,"fine fellow, fine girl",,,
362410,en,2018,1,"the press, pressmen",,,
362412,en,2019,1,"to achieve, to attain, to get, to reach",,,
362414,en,2020,1,to be needed,,,
362416,en,2021,1,behind,,,
362418,en,2022,1,detail,,,
362420,en,2023,1,"talent, gift, man of talent, gifted person, great talent",,,
362424,en,2025,1,"peaceful, peaceable",,,
362426,en,2026,1,excellently,,,
362433,en,2029,1,"view, examine, scrutinize",,,
362435,en,2030,1,"friendship, amity",,,
362437,en,2031,1,"monument, memorial, tombstone, statue",,,
362439,en,2032,1,"assistant, help, helper",,,
362443,en,2034,1,"complain, make complaints",,,
362445,en,2035,1,"work, production, product",,,
362446,en,2035,2,work of art,,,
362453,en,2038,1,"leave, abandon, desert, forsake",,,
362462,en,2042,1,everywhere,,,
362464,en,2043,1,"be heard, be felt",,,
362466,en,2044,1,battalion,,,
362468,en,2045,1,"decide, make a decision",,,
362469,en,2045,2,"be decided, come to an end",,,
362471,en,2046,1,"school, scholastic",,,
362477,en,2048,1,"loss, waste, losses",,,
362479,en,2049,1,"hasty, hurried",,,
362481,en,2050,1,medical,,,
362485,en,2052,1,"signal, call, notification, warning",,,
362487,en,2053,1,"spiritual, ecclesiastical",,,
362489,en,2054,1,"back of the head, occiput, neck",,,
362491,en,2055,1,"motor, engine",,,
362496,en,2057,1,"offence, injury, wrong, resentment",,,
362498,en,2058,1,"occupation, profession, trade",,,
362502,en,2060,1,young man,,,
362503,en,2060,2,youth,,,
362505,en,2061,1,south,,,
362511,en,2064,1,"fighting man, warrior",,,
362513,en,2065,1,bear,,,
362523,en,2069,1,the Central Committee,,,
362528,en,2071,1,"feed, suckle, nurse",,,
362530,en,2072,1,flight,,,
362532,en,2073,1,machine-gun,,,
362534,en,2074,1,"iron, ironmongery, hardware",,,
362536,en,2075,1,be headed,,,
362544,en,2077,1,"mechanism, gear, machinery",,,
362552,en,2080,1,"news, tidings, novelty",,,
362554,en,2081,1,send away,,,
362559,en,2083,1,sixth,,,
362561,en,2084,1,"carefully, thoroughly, closely",,,
362565,en,2086,1,"commissar, commissioner",,,
362569,en,2088,1,"transparent, limpid, pellucid",,,
362571,en,2089,1,"small child, youngster, kiddy, little one, little man",,,
362575,en,2091,1,professional,,,
362583,en,2095,1,computer,,,
362595,en,2101,1,"agreement, contract, treaty, pact",,,
362597,en,2102,1,"tower, turret",,,
362599,en,2103,1,"secret, listening post, secretion",,,
362601,en,2104,1,"lamp, valve, tube",,,
362617,en,2109,1,"library, lending library, reference library",,,
362631,en,2115,1,"rest, be resting, be on holiday",,,
362638,en,2118,1,ocean,,,
362646,en,2122,1,"radio, radio set, wireless",,,
362651,en,2124,1,swim,,,
362652,en,2124,2,float,,,
362667,en,2130,1,"catch, pick up, catch up",,,
362671,en,2132,1,my god,,,
362672,en,2132,2,god,,,
362674,en,2133,1,"disappear, vanish, wear off",,,
362683,en,2137,1,"father, folder, hard cover",,,
362685,en,2138,1,France,,,
362691,en,2141,1,"become happy, be glad",,,
